
                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013a (8.1.0.604) 64-bit (glnxa64)
                             February 15, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> X-ray simulation startup file...
====== Fluorescence Detector Resolution is 5
====== Angle Number  1 of 6: 0
====== Angle Number  2 of 6: 36
====== Angle Number  3 of 6: 72
====== Angle Number  4 of 6: 108
====== Angle Number  5 of 6: 144
====== Angle Number  6 of 6: 180
>> >> >> >> >> >> >> >> >> >> >> >> >> ====== With Self Absorption, Transmission Detector Resolution is 16
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> #######==============Beta= 0.010000 
  it     nf     cg           f             f_xrf             f_xtm            |g|        alpha        error
 146    148   1054    6.46296836e+00    6.46296836e+00     2.81437869e-04    4.0e+02     1.0e+00      2.624e-01
 147    149   1060    6.41235999e+00    6.41235999e+00     2.81389496e-04    1.8e+02     1.0e+00      2.623e-01
 148    150   1064    6.40645428e+00    6.40645428e+00     2.81379524e-04    5.2e+02     1.0e+00      2.623e-01
 149    151   1074    6.30440278e+00    6.30440278e+00     2.80597943e-04    2.2e+02     1.0e+00      2.621e-01
 150    152   1079    6.23448897e+00    6.23448897e+00     2.80536540e-04    1.0e+03     1.0e+00      2.621e-01
 151    153   1084    6.21970198e+00    6.21970198e+00     2.80530903e-04    4.4e+02     1.0e+00      2.621e-01
 152    154   1094    6.14348734e+00    6.14348734e+00     2.80030050e-04    3.5e+02     1.0e+00      2.620e-01
 153    155   1096    6.12759225e+00    6.12759225e+00     2.80029956e-04    2.0e+02     1.0e+00      2.620e-01
 154    156   1103    6.08444136e+00    6.08444136e+00     2.79916562e-04    5.5e+02     1.0e+00      2.619e-01
 155    157   1113    6.01887932e+00    6.01887932e+00     2.79443087e-04    1.6e+03     1.0e+00      2.618e-01
 156    158   1117    5.97745757e+00    5.97745757e+00     2.79429335e-04    3.2e+02     1.0e+00      2.618e-01
 157    159   1122    5.96817060e+00    5.96817060e+00     2.79408839e-04    5.4e+02     1.0e+00      2.618e-01
 158    160   1132    5.79456278e+00    5.79456278e+00     2.77886400e-04    5.1e+02     1.0e+00      2.614e-01
 159    161   1137    5.68131413e+00    5.68131413e+00     2.77852740e-04    5.9e+02     1.0e+00      2.614e-01
 160    162   1140    5.66671778e+00    5.66671778e+00     2.77840957e-04    4.6e+02     1.0e+00      2.614e-01
 161    163   1143    5.66112353e+00    5.66112353e+00     2.77844022e-04    4.5e+02     1.0e+00      2.614e-01
 162    164   1153    5.60705150e+00    5.60705150e+00     2.77623491e-04    1.4e+02     1.0e+00      2.613e-01
 163    165   1163    5.57093353e+00    5.57093353e+00     2.77420991e-04    8.9e+02     1.0e+00      2.613e-01
 164    166   1169    5.55697142e+00    5.55697142e+00     2.77400602e-04    3.5e+02     1.0e+00      2.613e-01
 165    167   1179    5.47934921e+00    5.47934921e+00     2.76746388e-04    2.7e+02     1.0e+00      2.611e-01
 166    168   1181    5.46503139e+00    5.46503139e+00     2.76734317e-04    4.0e+02     1.0e+00      2.611e-01
 167    169   1187    5.41558508e+00    5.41558508e+00     2.76657736e-04    2.4e+02     1.0e+00      2.611e-01
 168    170   1191    5.41033552e+00    5.41033552e+00     2.76645997e-04    4.9e+02     1.0e+00      2.611e-01
 169    171   1201    5.35637486e+00    5.35637486e+00     2.76169608e-04    3.1e+02     1.0e+00      2.609e-01
 170    172   1206    5.31832054e+00    5.31832054e+00     2.76139618e-04    4.9e+02     1.0e+00      2.609e-01
 171    173   1211    5.31056353e+00    5.31056353e+00     2.76114894e-04    4.3e+02     1.0e+00      2.609e-01
 172    174   1221    5.25378487e+00    5.25378487e+00     2.75613831e-04    1.8e+02     1.0e+00      2.608e-01
 173    175   1226    5.21066914e+00    5.21066914e+00     2.75556055e-04    3.1e+02     1.0e+00      2.608e-01
 174    176   1236    5.16971669e+00    5.16971669e+00     2.75252977e-04    1.7e+02     1.0e+00      2.607e-01
 175    177   1238    5.16111870e+00    5.16111870e+00     2.75238675e-04    4.0e+02     1.0e+00      2.607e-01
 176    178   1248    5.12865532e+00    5.12865532e+00     2.75084345e-04    6.2e+02     1.0e+00      2.607e-01
 177    179   1250    5.12555149e+00    5.12555149e+00     2.75087571e-04    2.6e+02     1.0e+00      2.607e-01
 178    180   1258    5.10385847e+00    5.10385847e+00     2.74953047e-04    5.3e+02     1.0e+00      2.606e-01
 179    181   1266    5.08616776e+00    5.08616776e+00     2.74882225e-04    2.1e+02     1.0e+00      2.606e-01
 180    182   1272    5.07510858e+00    5.07510858e+00     2.74813036e-04    4.0e+02     1.0e+00      2.606e-01
 181    183   1282    4.99761935e+00    4.99761935e+00     2.74034343e-04    4.8e+02     1.0e+00      2.604e-01
 182    184   1284    4.95598725e+00    4.95598725e+00     2.74015311e-04    4.8e+02     1.0e+00      2.604e-01
 183    185   1289    4.93145368e+00    4.93145368e+00     2.73996521e-04    2.5e+02     1.0e+00      2.604e-01
 184    186   1293    4.92712809e+00    4.92712809e+00     2.73983358e-04    3.3e+02     1.0e+00      2.604e-01
 185    187   1303    4.83177359e+00    4.83177359e+00     2.72925236e-04    5.0e+02     1.0e+00      2.601e-01
 186    188   1307    4.76449015e+00    4.76449015e+00     2.72925561e-04    9.7e+02     1.0e+00      2.601e-01
 187    189   1310    4.75139925e+00    4.75139925e+00     2.72903805e-04    4.3e+02     1.0e+00      2.601e-01
 188    190   1320    4.71822897e+00    4.71822897e+00     2.72654051e-04    2.6e+02     1.0e+00      2.600e-01
 189    191   1322    4.70921773e+00    4.70921773e+00     2.72644528e-04    1.4e+02     1.0e+00      2.600e-01
 190    192   1328    4.69764839e+00    4.69764839e+00     2.72610216e-04    1.6e+02     1.0e+00      2.600e-01
 191    193   1338    4.53160682e+00    4.53160682e+00     2.70522665e-04    7.7e+02     1.0e+00      2.594e-01
 192    194   1341    4.44127986e+00    4.44127986e+00     2.70512190e-04    4.8e+02     1.0e+00      2.594e-01
 193    195   1344    4.40881899e+00    4.40881899e+00     2.70506266e-04    5.9e+02     1.0e+00      2.594e-01
 194    196   1350    4.35234487e+00    4.35234487e+00     2.70496021e-04    1.9e+02     1.0e+00      2.594e-01
 195    197   1360    4.32699837e+00    4.32699837e+00     2.70324301e-04    8.8e+01     1.0e+00      2.594e-01
 196    198   1362    4.32288900e+00    4.32288900e+00     2.70319791e-04    1.3e+02     1.0e+00      2.594e-01
 197    199   1369    4.31006033e+00    4.31006033e+00     2.70264775e-04    2.1e+02     1.0e+00      2.593e-01
 198    200   1379    4.27876242e+00    4.27876242e+00     2.69935460e-04    7.0e+02     1.0e+00      2.592e-01
 199    201   1383    4.26192151e+00    4.26192151e+00     2.69921518e-04    2.0e+02     1.0e+00      2.592e-01
 200    202   1387    4.25576553e+00    4.25576553e+00     2.69908116e-04    4.3e+02     1.0e+00      2.592e-01
 201    203   1397    4.23722641e+00    4.23722641e+00     2.69736006e-04    1.2e+02     1.0e+00      2.592e-01
 202    204   1404    4.22138477e+00    4.22138477e+00     2.69683135e-04    1.6e+02     1.0e+00      2.592e-01
 203    205   1407    4.22015080e+00    4.22015080e+00     2.69676751e-04    1.7e+02     1.0e+00      2.592e-01
 204    206   1417    4.18789826e+00    4.18789826e+00     2.69290941e-04    1.8e+02     1.0e+00      2.591e-01
 205    207   1424    4.15771607e+00    4.15771607e+00     2.69246496e-04    2.1e+02     1.0e+00      2.590e-01
 206    208   1427    4.15661526e+00    4.15661526e+00     2.69240985e-04    1.9e+02     1.0e+00      2.590e-01
 207    209   1437    4.09888078e+00    4.09888078e+00     2.68488480e-04    3.9e+02     1.0e+00      2.588e-01
 208    210   1442    4.05004254e+00    4.05004254e+00     2.68461279e-04    4.9e+02     1.0e+00      2.588e-01
 209    211   1445    4.04616935e+00    4.04616935e+00     2.68457081e-04    2.0e+02     1.0e+00      2.588e-01
 210    212   1455    4.03044746e+00    4.03044746e+00     2.68304914e-04    5.8e+02     1.0e+00      2.588e-01
 211    213   1459    4.01987828e+00    4.01987828e+00     2.68269747e-04    3.9e+02     1.0e+00      2.588e-01
 212    214   1465    4.01668358e+00    4.01668358e+00     2.68258686e-04    1.1e+02     1.0e+00      2.588e-01
 213    215   1475    3.73789923e+00    3.73789923e+00     2.62776761e-04    3.2e+03     1.0e+00      2.572e-01
 214    216   1478    3.59892243e+00    3.59892243e+00     2.62794589e-04    1.0e+03     1.0e+00      2.572e-01
 215    217   1487    3.36731553e+00    3.36731553e+00     2.62744691e-04    1.9e+02     1.0e+00      2.571e-01
 216    218   1489    3.36192696e+00    3.36192696e+00     2.62744481e-04    1.2e+02     1.0e+00      2.571e-01
 217    219   1499    3.33053975e+00    3.33053975e+00     2.62643446e-04    1.6e+02     1.0e+00      2.571e-01
 218    220   1509    3.31796624e+00    3.31796624e+00     2.62613008e-04    1.1e+02     1.0e+00      2.571e-01
 219    221   1519    3.30870440e+00    3.30870440e+00     2.62525959e-04    1.3e+02     1.0e+00      2.571e-01
 220    222   1529    3.30081399e+00    3.30081399e+00     2.62486682e-04    9.9e+01     1.0e+00      2.571e-01
 221    223   1539    3.29353762e+00    3.29353762e+00     2.62397620e-04    1.2e+02     1.0e+00      2.570e-01
 222    224   1549    3.28662973e+00    3.28662973e+00     2.62359308e-04    8.1e+01     1.0e+00      2.570e-01
 223    225   1559    3.27990938e+00    3.27990938e+00     2.62270940e-04    1.2e+02     1.0e+00      2.570e-01
 224    226   1569    3.27329999e+00    3.27329999e+00     2.62232576e-04    1.2e+02     1.0e+00      2.570e-01
 225    227   1579    3.26677102e+00    3.26677102e+00     2.62145448e-04    1.3e+02     1.0e+00      2.570e-01
 226    228   1589    3.26031921e+00    3.26031921e+00     2.62107952e-04    8.0e+01     1.0e+00      2.569e-01
 227    229   1599    3.25389667e+00    3.25389667e+00     2.62021025e-04    1.8e+02     1.0e+00      2.569e-01
 228    230   1609    3.24747852e+00    3.24747852e+00     2.61982827e-04    1.7e+02     1.0e+00      2.569e-01
 229    231   1619    3.24113928e+00    3.24113928e+00     2.61898393e-04    1.3e+02     1.0e+00      2.569e-01
 230    232   1629    3.23487725e+00    3.23487725e+00     2.61861278e-04    1.0e+02     1.0e+00      2.569e-01
 231    233   1639    3.22865836e+00    3.22865836e+00     2.61777418e-04    1.4e+02     1.0e+00      2.568e-01
 232    234   1649    3.22244730e+00    3.22244730e+00     2.61739648e-04    1.6e+02     1.0e+00      2.568e-01
 233    235   1659    3.21627121e+00    3.21627121e+00     2.61656793e-04    1.5e+02     1.0e+00      2.568e-01
 234    236   1669    3.20956347e+00    3.20956347e+00     2.61605992e-04    5.8e+02     1.0e+00      2.568e-01
 235    237   1679    3.20289501e+00    3.20289501e+00     2.61525919e-04    1.6e+02     1.0e+00      2.568e-01
 236    238   1689    3.19685773e+00    3.19685773e+00     2.61489668e-04    8.1e+01     1.0e+00      2.567e-01
 237    239   1699    3.19083453e+00    3.19083453e+00     2.61407039e-04    2.0e+02     1.0e+00      2.567e-01
 238    240   1709    3.18484721e+00    3.18484721e+00     2.61371205e-04    7.6e+01     1.0e+00      2.567e-01
 239    241   1719    3.17889258e+00    3.17889258e+00     2.61289083e-04    2.1e+02     1.0e+00      2.567e-01
 240    242   1729    3.17296778e+00    3.17296778e+00     2.61253286e-04    8.7e+01     1.0e+00      2.567e-01
 241    243   1739    3.16711877e+00    3.16711877e+00     2.61172962e-04    1.4e+02     1.0e+00      2.566e-01
 242    244   1749    3.16111813e+00    3.16111813e+00     2.61132019e-04    3.3e+02     1.0e+00      2.566e-01
 243    245   1759    3.15516248e+00    3.15516248e+00     2.61053810e-04    1.2e+02     1.0e+00      2.566e-01
 244    246   1769    3.14942017e+00    3.14942017e+00     2.61017751e-04    9.2e+01     1.0e+00      2.566e-01
 245    247   1779    3.14365749e+00    3.14365749e+00     2.60937271e-04    2.1e+02     1.0e+00      2.566e-01
 246    248   1789    3.13792291e+00    3.13792291e+00     2.60901707e-04    9.9e+01     1.0e+00      2.566e-01
 247    249   1799    3.13228132e+00    3.13228132e+00     2.60823542e-04    1.1e+02     1.0e+00      2.565e-01
 248    250   1809    3.12667619e+00    3.12667619e+00     2.60787783e-04    7.9e+01     1.0e+00      2.565e-01
 249    251   1819    3.12108246e+00    3.12108246e+00     2.60709341e-04    1.6e+02     1.0e+00      2.565e-01
 250    252   1829    3.11550122e+00    3.11550122e+00     2.60673350e-04    1.2e+02     1.0e+00      2.565e-01
 251    253   1839    3.10988995e+00    3.10988995e+00     2.60593889e-04    2.4e+02     1.0e+00      2.565e-01
 252    254   1849    3.10425385e+00    3.10425385e+00     2.60556888e-04    2.1e+02     1.0e+00      2.565e-01
 253    255   1859    3.09870847e+00    3.09870847e+00     2.60480003e-04    1.6e+02     1.0e+00      2.564e-01
 254    256   1869    3.09317639e+00    3.09317639e+00     2.60442263e-04    2.3e+02     1.0e+00      2.564e-01
 255    257   1879    3.08766739e+00    3.08766739e+00     2.60365693e-04    1.7e+02     1.0e+00      2.564e-01
 256    258   1889    3.08224929e+00    3.08224929e+00     2.60329931e-04    1.3e+02     1.0e+00      2.564e-01
 257    259   1899    3.07688087e+00    3.07688087e+00     2.60253915e-04    1.3e+02     1.0e+00      2.564e-01
 258    260   1909    3.07156246e+00    3.07156246e+00     2.60218866e-04    7.1e+01     1.0e+00      2.563e-01
 259    261   1919    3.06626403e+00    3.06626403e+00     2.60142657e-04    1.5e+02     1.0e+00      2.563e-01
 260    262   1929    3.06094968e+00    3.06094968e+00     2.60106428e-04    1.7e+02     1.0e+00      2.563e-01
 261    263   1939    3.05563197e+00    3.05563197e+00     2.60030173e-04    2.0e+02     1.0e+00      2.563e-01
 262    264   1949    3.05032159e+00    3.05032159e+00     2.59993781e-04    1.9e+02     1.0e+00      2.563e-01
 263    265   1959    3.04496175e+00    3.04496175e+00     2.59915951e-04    2.8e+02     1.0e+00      2.562e-01
 264    266   1969    3.03968056e+00    3.03968056e+00     2.59881749e-04    9.7e+01     1.0e+00      2.562e-01
 265    267   1979    3.03453142e+00    3.03453142e+00     2.59806730e-04    1.5e+02     1.0e+00      2.562e-01
 266    268   1989    3.02939961e+00    3.02939961e+00     2.59771687e-04    1.2e+02     1.0e+00      2.562e-01
 267    269   1999    3.02429664e+00    3.02429664e+00     2.59697201e-04    1.5e+02     1.0e+00      2.562e-01
 268    270   2009    3.01922554e+00    3.01922554e+00     2.59662514e-04    9.8e+01     1.0e+00      2.562e-01
 269    271   2019    3.01416823e+00    3.01416823e+00     2.59587906e-04    1.7e+02     1.0e+00      2.561e-01
 270    272   2029    3.00913799e+00    3.00913799e+00     2.59553567e-04    9.1e+01     1.0e+00      2.561e-01
 271    273   2039    3.00415532e+00    3.00415532e+00     2.59479956e-04    1.3e+02     1.0e+00      2.561e-01
 272    274   2049    2.99919006e+00    2.99919006e+00     2.59445310e-04    1.1e+02     1.0e+00      2.561e-01
 273    275   2059    2.99422641e+00    2.99422641e+00     2.59371379e-04    1.7e+02     1.0e+00      2.561e-01
 274    276   2069    2.98929393e+00    2.98929393e+00     2.59337376e-04    8.8e+01     1.0e+00      2.561e-01
 275    277   2079    2.98439892e+00    2.98439892e+00     2.59264059e-04    1.5e+02     1.0e+00      2.560e-01
 276    278   2089    2.97874336e+00    2.97874336e+00     2.59209926e-04    6.6e+02     1.0e+00      2.560e-01
 277    279   2093    2.97647894e+00    2.97647894e+00     2.59202907e-04    6.8e+01     1.0e+00      2.560e-01
 278    280   2098    2.97548510e+00    2.97548510e+00     2.59193303e-04    1.5e+02     1.0e+00      2.560e-01
 279    281   2108    2.47736825e+00    2.47736825e+00     2.48760184e-04    8.1e+02     1.0e+00      2.528e-01
 280    282   2110    2.36424956e+00    2.36424956e+00     2.48777289e-04    5.1e+02     1.0e+00      2.528e-01
 281    283   2115    2.21549375e+00    2.21549375e+00     2.48756624e-04    5.0e+02     1.0e+00      2.528e-01
 282    284   2118    2.21260180e+00    2.21260180e+00     2.48754646e-04    2.5e+02     1.0e+00      2.528e-01
 283    285   2121    2.21210556e+00    2.21210556e+00     2.48754178e-04    7.1e+01     1.0e+00      2.528e-01
 284    286   2131    2.20295621e+00    2.20295621e+00     2.48429941e-04    2.5e+02     1.0e+00      2.526e-01
 285    287   2133    2.19581437e+00    2.19581437e+00     2.48427128e-04    4.3e+01     1.0e+00      2.526e-01
 286    288   2135    2.19528106e+00    2.19528106e+00     2.48423635e-04    7.9e+01     1.0e+00      2.526e-01
 287    289   2145    2.19314471e+00    2.19314471e+00     2.48377319e-04    5.8e+01     1.0e+00      2.526e-01
 288    290   2150    2.19207598e+00    2.19207598e+00     2.48369168e-04    8.7e+01     1.0e+00      2.526e-01
 289    291   2160    2.15701227e+00    2.15701227e+00     2.46993033e-04    3.6e+02     1.0e+00      2.521e-01
 290    292   2162    2.13869088e+00    2.13869088e+00     2.46988748e-04    5.0e+02     1.0e+00      2.521e-01
 291    293   2169    2.12500625e+00    2.12500625e+00     2.46975765e-04    1.2e+02     1.0e+00      2.521e-01
 292    294   2179    2.12222861e+00    2.12222861e+00     2.46934531e-04    2.2e+02     1.0e+00      2.521e-01
 293    295   2189    2.12015298e+00    2.12015298e+00     2.46892105e-04    2.2e+02     1.0e+00      2.521e-01
 294    296   2199    2.11839546e+00    2.11839546e+00     2.46864915e-04    3.0e+01     1.0e+00      2.520e-01
 295    297   2209    2.11678951e+00    2.11678951e+00     2.46826871e-04    2.0e+02     1.0e+00      2.520e-01
 296    298   2219    2.11520024e+00    2.11520024e+00     2.46801960e-04    3.5e+01     1.0e+00      2.520e-01
 297    299   2229    2.11361127e+00    2.11361127e+00     2.46763310e-04    2.3e+02     1.0e+00      2.520e-01
 298    300   2239    2.11203443e+00    2.11203443e+00     2.46738525e-04    3.8e+01     1.0e+00      2.520e-01
 299    301   2249    2.11040380e+00    2.11040380e+00     2.46697043e-04    3.2e+02     1.0e+00      2.520e-01
 300    302   2255    2.10938320e+00    2.10938320e+00     2.46690971e-04    4.4e+01     1.0e+00      2.520e-01
LMQNBC: termination 5
#######==============Beta= 10.000000 
  it     nf     cg           f             f_xrf             f_xtm            |g|        alpha        error
   0      1      0    7.04915746e+08    7.04915740e+08    5.35945024e-01    4.3e+08     1.0e+00      9.985e-01
   1      2      2    1.95659656e+07    1.95659653e+07     2.88512341e-02    7.7e+07     1.0e+00      7.827e-01
   2      3      6    9.58282840e+05    9.58282706e+05     1.34371537e-02    1.2e+07     1.0e+00      6.543e-01
   3      4     10    2.46098348e+05    2.46098240e+05     1.07950515e-02    2.3e+06     1.0e+00      6.307e-01
   4      5     17    9.37655510e+04    9.37654558e+04     9.52017982e-03    8.3e+05     1.0e+00      5.970e-01
   5      6     27    4.05459856e+04    4.05459194e+04     6.61700805e-03    2.6e+05     1.0e+00      5.345e-01
   6      7     37    2.15070992e+04    2.15070591e+04     4.00138984e-03    9.9e+05     1.0e+00      4.642e-01
   7      8     42    1.51551813e+04    1.51551431e+04     3.81895981e-03    2.1e+05     1.0e+00      4.548e-01
   8      9     52    6.28387888e+03    6.28386481e+03     1.40680634e-03    1.1e+06     1.0e+00      3.690e-01
   9     10     54    4.29895236e+03    4.29893800e+03     1.43595661e-03    1.9e+05     1.0e+00      3.688e-01
  10     11     64    2.48087092e+03    2.48085776e+03     1.31529880e-03    1.4e+05     1.0e+00      3.603e-01
  11     12     67    2.33657619e+03    2.33656318e+03     1.30038043e-03    1.6e+04     1.0e+00      3.595e-01
  12     13     77    1.18739105e+03    1.18738258e+03     8.46864142e-04    3.5e+04     1.0e+00      3.304e-01
  13     14     80    9.71853005e+02    9.71844601e+02     8.40363898e-04    5.8e+04     1.0e+00      3.300e-01
  14     15     90    7.01316523e+02    7.01309088e+02     7.43413539e-04    4.7e+04     1.0e+00      3.241e-01
  15     16     93    6.62276688e+02    6.62269269e+02     7.41865736e-04    2.2e+04     1.0e+00      3.239e-01
  16     17     96    6.48352373e+02    6.48344979e+02     7.39333443e-04    2.8e+04     1.0e+00      3.237e-01
  17     18    106    5.36373959e+02    5.36367336e+02     6.62298921e-04    2.4e+04     1.0e+00      3.179e-01
  18     19    112    4.83139415e+02    4.83132858e+02     6.55673928e-04    1.3e+04     1.0e+00      3.174e-01
  19     20    122    4.06187714e+02    4.06181704e+02     6.00975753e-04    4.8e+04     1.0e+00      3.128e-01
  20     21    129    3.59507293e+02    3.59501391e+02     5.90230508e-04    1.2e+04     1.0e+00      3.118e-01
  21     22    133    3.54362907e+02    3.54357024e+02     5.88298095e-04    7.9e+03     1.0e+00      3.117e-01
  22     23    143    2.76270674e+02    2.76265604e+02     5.07092083e-04    1.5e+04     1.0e+00      3.044e-01
  23     24    148    2.39386298e+02    2.39381241e+02     5.05679410e-04    1.4e+04     1.0e+00      3.041e-01
  24     25    154    2.28932700e+02    2.28927657e+02     5.04324276e-04    1.8e+04     1.0e+00      3.039e-01
  25     26    164    2.10536754e+02    2.10531863e+02     4.89136502e-04    3.6e+03     1.0e+00      3.023e-01
  26     27    169    1.99311999e+02    1.99307149e+02     4.85026339e-04    5.1e+03     1.0e+00      3.018e-01
  27     28    179    1.66750582e+02    1.66746120e+02     4.46208802e-04    6.6e+03     1.0e+00      2.973e-01
  28     29    185    1.46590797e+02    1.46586355e+02     4.44143316e-04    1.3e+04     1.0e+00      2.970e-01
  29     30    189    1.44229660e+02    1.44225220e+02     4.43971660e-04    4.7e+03     1.0e+00      2.970e-01
  30     31    199    1.31180305e+02    1.31176033e+02     4.27189101e-04    9.9e+03     1.0e+00      2.949e-01
  31     32    209    1.20408484e+02    1.20404236e+02     4.24778780e-04    1.8e+03     1.0e+00      2.944e-01
  32     33    219    1.13784607e+02    1.13780435e+02     4.17219841e-04    2.1e+03     1.0e+00      2.933e-01
  33     34    225    1.09957534e+02    1.09953371e+02     4.16290563e-04    8.9e+03     1.0e+00      2.932e-01
  34     35    235    9.71871291e+01    9.71831811e+01     3.94801401e-04    1.3e+04     1.0e+00      2.900e-01
  35     36    244    8.43653962e+01    8.43614592e+01     3.93708426e-04    4.0e+03     1.0e+00      2.898e-01
  36     37    254    7.89332937e+01    7.89294675e+01     3.82622138e-04    5.1e+03     1.0e+00      2.879e-01
  37     38    256    7.73126198e+01    7.73087922e+01     3.82759085e-04    5.4e+03     1.0e+00      2.879e-01
  38     39    263    7.30947779e+01    7.30909577e+01     3.82015185e-04    2.2e+03     1.0e+00      2.877e-01
  39     40    266    7.25474804e+01    7.25436611e+01     3.81931307e-04    5.4e+03     1.0e+00      2.877e-01
  40     41    276    6.85643561e+01    6.85605871e+01     3.76899028e-04    4.0e+03     1.0e+00      2.866e-01
  41     42    286    6.54652915e+01    6.54615408e+01     3.75069945e-04    2.2e+03     1.0e+00      2.863e-01
  42     43    296    6.38136629e+01    6.38099298e+01     3.73306432e-04    2.1e+03     1.0e+00      2.859e-01
  43     44    301    6.29842457e+01    6.29805166e+01     3.72909496e-04    1.3e+03     1.0e+00      2.858e-01
  44     45    311    5.39909443e+01    5.39873808e+01     3.56345325e-04    3.4e+03     1.0e+00      2.824e-01
  45     46    313    5.13783917e+01    5.13748274e+01     3.56432340e-04    2.5e+03     1.0e+00      2.824e-01
  46     47    319    4.74903249e+01    4.74867647e+01     3.56019335e-04    1.3e+03     1.0e+00      2.823e-01
  47     48    329    4.55754629e+01    4.55719329e+01     3.53001406e-04    2.0e+03     1.0e+00      2.815e-01
  48     49    334    4.46384329e+01    4.46349047e+01     3.52815059e-04    4.6e+03     1.0e+00      2.814e-01
  49     50    344    4.32929357e+01    4.32894279e+01     3.50784443e-04    1.3e+03     1.0e+00      2.810e-01
  50     51    346    4.30875932e+01    4.30840852e+01     3.50797751e-04    1.2e+03     1.0e+00      2.810e-01
  51     52    356    4.20684835e+01    4.20649865e+01     3.49692664e-04    8.7e+02     1.0e+00      2.807e-01
  52     53    366    4.11554216e+01    4.11519374e+01     3.48422105e-04    5.6e+02     1.0e+00      2.804e-01
  53     54    376    4.03387679e+01    4.03352936e+01     3.47425825e-04    9.7e+02     1.0e+00      2.801e-01
  54     55    384    3.97651422e+01    3.97616746e+01     3.46757329e-04    3.6e+03     1.0e+00      2.800e-01
  55     56    394    3.87900369e+01    3.87865878e+01     3.44906288e-04    8.0e+03     1.0e+00      2.795e-01
  56     57    397    3.82755196e+01    3.82720722e+01     3.44742057e-04    3.2e+03     1.0e+00      2.795e-01
  57     58    407    3.59283469e+01    3.59249556e+01     3.39131648e-04    3.1e+03     1.0e+00      2.781e-01
  58     59    410    3.47282249e+01    3.47248337e+01     3.39117187e-04    1.4e+03     1.0e+00      2.781e-01
  59     60    413    3.45479780e+01    3.45445872e+01     3.39079903e-04    1.2e+03     1.0e+00      2.781e-01
  60     61    418    3.40001058e+01    3.39967179e+01     3.38783489e-04    1.0e+03     1.0e+00      2.780e-01
  61     62    428    3.14197549e+01    3.14164372e+01     3.31764916e-04    2.1e+03     1.0e+00      2.763e-01
  62     63    430    3.06458855e+01    3.06425679e+01     3.31756969e-04    2.2e+03     1.0e+00      2.763e-01
  63     64    435    2.94569776e+01    2.94536619e+01     3.31577641e-04    3.1e+03     1.0e+00      2.762e-01
  64     65    438    2.92912058e+01    2.92878903e+01     3.31549104e-04    5.3e+02     1.0e+00      2.762e-01
  65     66    448    2.81848155e+01    2.81815303e+01     3.28515893e-04    1.3e+04     1.0e+00      2.754e-01
  66     67    451    2.75266454e+01    2.75233622e+01     3.28324509e-04    3.4e+03     1.0e+00      2.754e-01
  67     68    461    2.68892335e+01    2.68859597e+01     3.27381163e-04    1.0e+03     1.0e+00      2.751e-01
  68     69    463    2.67402665e+01    2.67369929e+01     3.27360175e-04    8.9e+02     1.0e+00      2.751e-01
  69     70    473    2.63129912e+01    2.63097269e+01     3.26430417e-04    1.3e+03     1.0e+00      2.749e-01
  70     71    481    2.59715340e+01    2.59682731e+01     3.26090249e-04    3.8e+02     1.0e+00      2.748e-01
  71     72    484    2.59365128e+01    2.59332523e+01     3.26057551e-04    8.4e+02     1.0e+00      2.748e-01
  72     73    491    2.57098310e+01    2.57065755e+01     3.25543399e-04    1.0e+03     1.0e+00      2.746e-01
  73     74    498    2.55195057e+01    2.55162521e+01     3.25354898e-04    3.5e+02     1.0e+00      2.746e-01
  74     75    502    2.54440348e+01    2.54407824e+01     3.25240407e-04    1.3e+03     1.0e+00      2.745e-01
  75     76    512    2.26404495e+01    2.26372877e+01     3.16180852e-04    2.9e+03     1.0e+00      2.721e-01
  76     77    515    2.10092382e+01    2.10060776e+01     3.16062226e-04    6.2e+03     1.0e+00      2.721e-01
  77     78    518    2.05891362e+01    2.05859750e+01     3.16122758e-04    1.0e+03     1.0e+00      2.721e-01
  78     79    526    2.02805655e+01    2.02774060e+01     3.15956590e-04    2.8e+02     1.0e+00      2.721e-01
  79     80    528    2.02660399e+01    2.02628806e+01     3.15930205e-04    6.5e+02     1.0e+00      2.721e-01
  80     81    538    1.86448148e+01    1.86417138e+01     3.10094659e-04    2.1e+03     1.0e+00      2.705e-01
  81     82    545    1.73409482e+01    1.73378477e+01     3.10043304e-04    1.8e+03     1.0e+00      2.705e-01
  82     83    555    1.69244369e+01    1.69213463e+01     3.09063130e-04    5.4e+02     1.0e+00      2.702e-01
  83     84    558    1.68528423e+01    1.68497521e+01     3.09017274e-04    7.7e+02     1.0e+00      2.702e-01
  84     85    561    1.68084087e+01    1.68053186e+01     3.09007104e-04    4.5e+02     1.0e+00      2.702e-01
  85     86    568    1.66154892e+01    1.66124023e+01     3.08692251e-04    2.7e+02     1.0e+00      2.701e-01
  86     87    578    1.61972617e+01    1.61941886e+01     3.07306128e-04    1.1e+03     1.0e+00      2.697e-01
