
                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013a (8.1.0.604) 64-bit (glnxa64)
                             February 15, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> X-ray simulation startup file...
====== Fluorescence Detector Resolution is 5
====== Angle Number  1 of 12: 0
====== Angle Number  2 of 12: 1.636364e+01
====== Angle Number  3 of 12: 3.272727e+01
====== Angle Number  4 of 12: 4.909091e+01
====== Angle Number  5 of 12: 6.545455e+01
====== Angle Number  6 of 12: 8.181818e+01
====== Angle Number  7 of 12: 9.818182e+01
====== Angle Number  8 of 12: 1.145455e+02
====== Angle Number  9 of 12: 1.309091e+02
====== Angle Number  10 of 12: 1.472727e+02
====== Angle Number  11 of 12: 1.636364e+02
====== Angle Number  12 of 12: 180
>> >> >> >> >> >> >> >> >> >> >> >> >> ====== With Self Absorption, Transmission Detector Resolution is 30
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> #######==============Beta= 1.000000, TempBeta = 0.000000 
  it     nf     cg           f             f_xrf             f_xtm            |g|        alpha        error
 230    231   1808    1.79313520e-08    2.91116874e+07     1.79313520e-08    1.7e-07     1.0e+00      1.660e+00
 231    232   1818    1.77933538e-08    2.91095886e+07     1.77933538e-08    1.5e-06     1.0e+00      1.660e+00
 232    233   1821    1.76998329e-08    2.91096530e+07     1.76998329e-08    4.7e-07     1.0e+00      1.660e+00
 233    234   1828    1.76578965e-08    2.91093130e+07     1.76578965e-08    2.1e-07     1.0e+00      1.660e+00
 234    235   1838    1.75435127e-08    2.91077805e+07     1.75435127e-08    1.0e-06     1.0e+00      1.660e+00
 235    236   1843    1.74529940e-08    2.91074930e+07     1.74529940e-08    4.5e-07     1.0e+00      1.660e+00
 236    237   1853    1.73966219e-08    2.91066678e+07     1.73966219e-08    5.1e-07     1.0e+00      1.660e+00
 237    238   1860    1.73545968e-08    2.91066822e+07     1.73545968e-08    2.0e-07     1.0e+00      1.660e+00
 238    239   1870    1.72085766e-08    2.91036907e+07     1.72085766e-08    1.4e-06     1.0e+00      1.660e+00
 239    240   1872    1.71205025e-08    2.91040647e+07     1.71205025e-08    5.3e-07     1.0e+00      1.660e+00
 240    241   1879    1.70669870e-08    2.91041360e+07     1.70669870e-08    1.8e-07     1.0e+00      1.660e+00
 241    242   1889    1.68561603e-08    2.90998670e+07     1.68561603e-08    1.1e-06     1.0e+00      1.660e+00
 242    243   1892    1.67035788e-08    2.91001678e+07     1.67035788e-08    5.8e-07     1.0e+00      1.660e+00
 243    244   1899    1.66524139e-08    2.91003339e+07     1.66524139e-08    2.4e-07     1.0e+00      1.660e+00
 244    245   1909    1.65095885e-08    2.90974496e+07     1.65095885e-08    9.5e-07     1.0e+00      1.660e+00
 245    246   1913    1.63990843e-08    2.90976459e+07     1.63990843e-08    4.3e-07     1.0e+00      1.660e+00
 246    247   1923    1.63532319e-08    2.90973963e+07     1.63532319e-08    3.7e-07     1.0e+00      1.660e+00
 247    248   1925    1.63457978e-08    2.90974781e+07     1.63457978e-08    1.9e-07     1.0e+00      1.660e+00
 248    249   1935    1.58314591e-08    2.90874986e+07     1.58314591e-08    2.3e-06     1.0e+00      1.660e+00
 249    250   1938    1.54787100e-08    2.90876695e+07     1.54787100e-08    1.1e-06     1.0e+00      1.660e+00
 250    251   1943    1.53702931e-08    2.90877990e+07     1.53702931e-08    2.4e-07     1.0e+00      1.660e+00
 251    252   1948    1.53566624e-08    2.90878319e+07     1.53566624e-08    2.3e-07     1.0e+00      1.660e+00
 252    253   1958    1.50731565e-08    2.90823994e+07     1.50731565e-08    1.5e-06     1.0e+00      1.660e+00
 253    254   1964    1.48205026e-08    2.90823201e+07     1.48205026e-08    3.5e-07     1.0e+00      1.660e+00
 254    255   1969    1.48043425e-08    2.90822112e+07     1.48043425e-08    2.5e-07     1.0e+00      1.660e+00
 255    256   1979    1.47365826e-08    2.90808270e+07     1.47365826e-08    6.7e-07     1.0e+00      1.660e+00
 256    257   1982    1.47074438e-08    2.90808027e+07     1.47074438e-08    5.8e-07     1.0e+00      1.660e+00
 257    258   1989    1.46718657e-08    2.90809027e+07     1.46718657e-08    1.7e-07     1.0e+00      1.660e+00
 258    259   1999    1.45896928e-08    2.90790607e+07     1.45896928e-08    7.1e-07     1.0e+00      1.660e+00
 259    260   2005    1.45177234e-08    2.90791613e+07     1.45177234e-08    3.0e-07     1.0e+00      1.660e+00
 260    261   2015    1.44061962e-08    2.90772625e+07     1.44061962e-08    7.6e-07     1.0e+00      1.660e+00
 261    262   2018    1.43453953e-08    2.90774420e+07     1.43453953e-08    7.4e-07     1.0e+00      1.660e+00
 262    263   2025    1.43007609e-08    2.90769472e+07     1.43007609e-08    1.8e-07     1.0e+00      1.660e+00
 263    264   2035    1.42292482e-08    2.90756448e+07     1.42292482e-08    7.9e-07     1.0e+00      1.660e+00
 264    265   2039    1.41827349e-08    2.90757508e+07     1.41827349e-08    3.6e-07     1.0e+00      1.660e+00
 265    266   2049    1.41492433e-08    2.90752232e+07     1.41492433e-08    2.4e-07     1.0e+00      1.660e+00
 266    267   2059    1.41203296e-08    2.90751402e+07     1.41203296e-08    3.0e-07     1.0e+00      1.660e+00
 267    268   2069    1.40922498e-08    2.90746034e+07     1.40922498e-08    2.5e-07     1.0e+00      1.660e+00
 268    269   2079    1.40648557e-08    2.90745645e+07     1.40648557e-08    3.2e-07     1.0e+00      1.660e+00
 269    270   2089    1.40376432e-08    2.90740232e+07     1.40376432e-08    2.5e-07     1.0e+00      1.660e+00
 270    271   2099    1.40106113e-08    2.90739842e+07     1.40106113e-08    3.2e-07     1.0e+00      1.660e+00
 271    272   2109    1.39837054e-08    2.90734493e+07     1.39837054e-08    2.5e-07     1.0e+00      1.660e+00
 272    273   2119    1.39569357e-08    2.90734070e+07     1.39569357e-08    3.2e-07     1.0e+00      1.660e+00
 273    274   2129    1.39302808e-08    2.90728792e+07     1.39302808e-08    2.5e-07     1.0e+00      1.660e+00
 274    275   2139    1.39037488e-08    2.90728330e+07     1.39037488e-08    3.1e-07     1.0e+00      1.660e+00
 275    276   2149    1.38773262e-08    2.90723119e+07     1.38773262e-08    2.5e-07     1.0e+00      1.660e+00
 276    277   2159    1.38510191e-08    2.90722628e+07     1.38510191e-08    3.1e-07     1.0e+00      1.660e+00
 277    278   2169    1.38248183e-08    2.90717477e+07     1.38248183e-08    2.4e-07     1.0e+00      1.660e+00
 278    279   2179    1.37987286e-08    2.90716960e+07     1.37987286e-08    3.0e-07     1.0e+00      1.660e+00
 279    280   2189    1.37727428e-08    2.90711862e+07     1.37727428e-08    2.4e-07     1.0e+00      1.660e+00
 280    281   2197    1.37528948e-08    2.90711467e+07     1.37528948e-08    2.3e-07     1.0e+00      1.660e+00
 281    282   2204    1.37357157e-08    2.90708610e+07     1.37357157e-08    1.6e-07     1.0e+00      1.660e+00
 282    283   2210    1.37209333e-08    2.90708232e+07     1.37209333e-08    2.1e-07     1.0e+00      1.660e+00
 283    284   2220    1.36451729e-08    2.90691614e+07     1.36451729e-08    6.2e-07     1.0e+00      1.660e+00
 284    285   2222    1.36195110e-08    2.90692443e+07     1.36195110e-08    6.0e-07     1.0e+00      1.660e+00
 285    286   2227    1.35807913e-08    2.90692012e+07     1.35807913e-08    1.9e-07     1.0e+00      1.660e+00
 286    287   2237    1.32989099e-08    2.90636908e+07     1.32989099e-08    1.4e-06     1.0e+00      1.660e+00
 287    288   2239    1.31679058e-08    2.90635268e+07     1.31679058e-08    9.6e-07     1.0e+00      1.660e+00
 288    289   2245    1.30358021e-08    2.90631953e+07     1.30358021e-08    1.9e-07     1.0e+00      1.660e+00
 289    290   2255    1.29590564e-08    2.90613872e+07     1.29590564e-08    1.0e-06     1.0e+00      1.660e+00
 290    291   2257    1.29072060e-08    2.90614585e+07     1.29072060e-08    4.8e-07     1.0e+00      1.660e+00
 291    292   2260    1.28961130e-08    2.90614258e+07     1.28961130e-08    2.8e-07     1.0e+00      1.660e+00
 292    293   2266    1.28835704e-08    2.90614977e+07     1.28835704e-08    1.7e-07     1.0e+00      1.660e+00
 293    294   2276    1.27517427e-08    2.90581317e+07     1.27517427e-08    1.1e-06     1.0e+00      1.660e+00
 294    295   2279    1.26578306e-08    2.90584438e+07     1.26578306e-08    5.8e-07     1.0e+00      1.660e+00
 295    296   2286    1.26240692e-08    2.90585346e+07     1.26240692e-08    1.6e-07     1.0e+00      1.660e+00
 296    297   2296    1.25356461e-08    2.90562011e+07     1.25356461e-08    7.7e-07     1.0e+00      1.660e+00
 297    298   2299    1.24701209e-08    2.90564406e+07     1.24701209e-08    3.4e-07     1.0e+00      1.660e+00
 298    299   2306    1.24487954e-08    2.90565178e+07     1.24487954e-08    1.7e-07     1.0e+00      1.660e+00
 299    300   2316    1.20644698e-08    2.90471734e+07     1.20644698e-08    3.0e-06     1.0e+00      1.660e+00
 300    301   2319    1.17530035e-08    2.90477345e+07     1.17530035e-08    1.0e-06     1.0e+00      1.660e+00
LMQNBC: termination 5
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> 
